,caseid,tt_visits,tt_domains,bl_ddg_join_ads,bl_third_party_cookies,bl_canvas_fingerprinting,bl_session_recording,bl_key_logging,bl_fb_pixel,bl_google_analytics,who_adult_advertising,who_advertising,who_audio_video_player,who_consent_management,who_customer_interaction,who_data_saved,who_hosting,who_misc,who_site_analytics,who_social_media,who_trackers_per_page_load,who_trackers_requests_all_requests,who_tracking_requests_per_page_load,who_utilities,birthyr,gender,race,educ,pid3,pid7,presvote20post,inputstate,region,gender_lab,race_lab,educ_lab,agegroup_lab,bl_ddg_join_ads_rate,bl_ddg_join_ads_al1,bl_ddg_join_ads_al3,bl_ddg_join_ads_al5,bl_ddg_join_ads_al10,bl_third_party_cookies_rate,bl_third_party_cookies_al1,bl_third_party_cookies_al3,bl_third_party_cookies_al5,bl_third_party_cookies_al10,bl_canvas_fingerprinting_rate,bl_canvas_fingerprinting_al1,bl_canvas_fingerprinting_al3,bl_canvas_fingerprinting_al5,bl_canvas_fingerprinting_al10,bl_session_recording_rate,bl_session_recording_al1,bl_session_recording_al3,bl_session_recording_al5,bl_session_recording_al10,bl_key_logging_rate,bl_key_logging_al1,bl_key_logging_al3,bl_key_logging_al5,bl_key_logging_al10,bl_fb_pixel_rate,bl_fb_pixel_al1,bl_fb_pixel_al3,bl_fb_pixel_al5,bl_fb_pixel_al10,bl_google_analytics_rate,bl_google_analytics_al1,bl_google_analytics_al3,bl_google_analytics_al5,bl_google_analytics_al10,who_trackers_per_page_load_rate,who_trackers_per_page_load_al1,who_trackers_per_page_load_al3,who_trackers_per_page_load_al5,who_trackers_per_page_load_al10,who_tracking_requests_per_page_load_rate,who_tracking_requests_per_page_load_al1,who_tracking_requests_per_page_load_al3,who_tracking_requests_per_page_load_al5,who_tracking_requests_per_page_load_al10,who_trackers_requests_all_requests_rate,who_trackers_requests_all_requests_al1,who_trackers_requests_all_requests_al3,who_trackers_requests_all_requests_al5,who_trackers_requests_all_requests_al10,who_data_saved_rate,who_data_saved_al1,who_data_saved_al3,who_data_saved_al5,who_data_saved_al10,who_advertising_rate,who_advertising_al1,who_advertising_al3,who_advertising_al5,who_advertising_al10,who_audio_video_player_rate,who_audio_video_player_al1,who_audio_video_player_al3,who_audio_video_player_al5,who_audio_video_player_al10,who_customer_interaction_rate,who_customer_interaction_al1,who_customer_interaction_al3,who_customer_interaction_al5,who_customer_interaction_al10,who_hosting_rate,who_hosting_al1,who_hosting_al3,who_hosting_al5,who_hosting_al10,who_consent_management_rate,who_consent_management_al1,who_consent_management_al3,who_consent_management_al5,who_consent_management_al10,who_site_analytics_rate,who_site_analytics_al1,who_site_analytics_al3,who_site_analytics_al5,who_site_analytics_al10,who_misc_rate,who_misc_al1,who_misc_al3,who_misc_al5,who_misc_al10,who_utilities_rate,who_utilities_al1,who_utilities_al3,who_utilities_al5,who_utilities_al10,who_social_media_rate,who_social_media_al1,who_social_media_al3,who_social_media_al5,who_social_media_al10,who_adult_advertising_rate,who_adult_advertising_al1,who_adult_advertising_al3,who_adult_advertising_al5,who_adult_advertising_al10,n_orgs,top_org_share,top_org_visits,top_org_share_duration,gini_exposure,captured_visits
23,1087061,7617,375,45445.0,56177.0,616.0,521.0,110.0,727.0,18.0,0.0,82681.0,3772.0,1902.0,4221.0,41467.25,31227.0,5547.0,14816.0,5137.0,32867.64,19601.64,21181.9,4574.0,1948,1,1,6,3,4,2,41,4,Male,White,Postgrad,65+,5.966259682289615,True,True,True,True,7.375213338584745,True,True,True,True,0.0808717342785873,True,True,True,True,0.0683996324012078,True,True,True,True,0.0144413811211763,True,True,True,True,0.0954444006826834,True,True,True,True,0.0023631350925561,True,True,True,True,4.315037416305632,True,True,True,True,2.780871734278588,True,True,True,True,2.573406853091768,True,True,True,True,5.444039648155441,True,True,True,True,10.854798477090718,True,True,True,True,0.4952080871734278,True,True,True,True,0.5541551792044112,True,True,True,True,4.099645529736117,True,True,True,True,0.2497046081134304,True,True,True,True,1.94512275173953,True,True,True,True,0.7282394643560457,True,True,True,True,0.6004988840750952,True,True,True,True,0.6744124983589339,True,True,True,True,0.0,False,False,False,False,402,0.41235632183908044,3157.0,0.48845027958421705,0.7566858790670646,0.6357105538140021
24,1106525,14758,358,125017.0,46360.0,627.0,375.0,192.0,778.0,12.0,0.0,188535.0,7092.0,1173.0,9668.0,56771.48,49832.0,9419.0,34261.0,7007.0,57791.87,76358.46,143543.48,3327.0,1947,2,1,2,1,1,1,12,3,Female,White,HS or Below,65+,8.471134300040656,True,True,True,True,3.1413470659981027,True,True,True,True,0.0424854316303022,True,True,True,True,0.0254099471473099,True,True,True,True,0.0130098929394226,True,True,True,True,0.0527171703482856,True,True,True,True,0.0008131183087139,True,True,True,True,3.915968965984551,True,True,True,True,9.726485973709176,True,True,True,True,5.174038487599947,True,True,True,True,3.846827483398835,True,True,True,True,12.775105027781542,True,True,True,True,0.4805529204499255,True,True,True,True,0.6551023173871798,True,True,True,True,3.376609296652663,True,True,True,True,0.0794823146767854,True,True,True,True,2.321520531237295,True,True,True,True,0.6382301124813661,True,True,True,True,0.2254370510909337,True,True,True,True,0.4747933324298685,True,True,True,True,0.0,False,False,False,False,326,0.5170255720053836,7683.0,0.6593132343564988,0.8420364868257809,0.6510094212651413
25,1126443,1442,122,20857.0,24645.0,62.0,56.0,7.0,199.0,3.0,0.0,30507.0,1386.0,925.0,1628.0,5542.25,6729.0,1127.0,6598.0,1329.0,10572.48,7452.79,10680.91,1252.0,1941,1,1,5,1,1,1,26,2,Male,White,College,65+,14.46393897364771,True,True,True,True,17.090846047156727,True,True,True,True,0.0429958391123439,True,True,True,True,0.0388349514563106,True,True,True,True,0.0048543689320388,True,True,True,False,0.138002773925104,True,True,True,True,0.0020804438280166,True,True,False,False,7.331816920943134,True,True,True,True,7.407011095700416,True,True,True,True,5.1683703190013865,True,True,True,True,3.843446601941748,True,True,True,True,21.15603328710125,True,True,True,True,0.9611650485436892,True,True,True,True,1.1289875173370318,True,True,True,True,4.666435506241331,True,True,True,True,0.6414701803051318,True,True,True,True,4.575589459084605,True,True,True,True,0.7815533980582524,True,True,True,True,0.8682385575589459,True,True,True,True,0.9216366158113732,True,True,True,True,0.0,False,False,False,False,251,0.5957004160887656,859.0,0.5425099913212116,0.632989047135724,0.6310679611650486
26,1149777,4348,199,10195.0,17758.0,125.0,97.0,75.0,129.0,9.0,0.0,21679.0,1522.0,397.0,1262.0,26492.52,16539.0,5177.0,4980.0,1698.0,11491.68,10305.21,10777.94,756.0,1964,2,2,5,1,1,1,12,3,Female,Black,College,50-64,2.34475620975161,True,True,True,True,4.084176632934683,True,True,True,True,0.0287488500459981,True,True,True,True,0.0223091076356945,True,True,True,True,0.0172493100275988,True,True,True,True,0.0296688132474701,True,True,True,True,0.0020699172033118,True,True,True,False,2.6429806807727694,True,True,True,True,2.4788270469181235,True,True,True,True,2.3701034958601657,True,True,True,True,6.093035878564858,True,True,True,True,4.985970561177553,True,True,True,True,0.3500459981600736,True,True,True,True,0.2902483900643974,True,True,True,True,3.803817847286109,True,True,True,True,0.0913063477460901,True,True,True,True,1.1453541858325669,True,True,True,True,1.19066237350506,True,True,True,True,0.1738730450781968,True,True,True,True,0.390524379024839,True,True,True,True,0.0,False,False,False,False,254,0.34676684881602915,1523.0,0.4100369798381955,0.705369939237288,0.651183970856102
27,1279017,1069,148,2509.0,3706.0,29.0,18.0,25.0,106.0,3.0,0.0,3399.0,179.0,203.0,277.0,892.02,1103.0,239.0,777.0,128.0,1581.35,1179.9,1182.05,202.0,1985,2,1,6,2,7,2,27,2,Female,White,Postgrad,35-49,2.347053320860617,True,True,True,True,3.4667913938260058,True,True,True,True,0.0271281571562207,True,True,True,True,0.0168381665107577,True,True,True,True,0.0233863423760523,True,True,True,True,0.0991580916744621,True,True,True,True,0.0028063610851262,True,True,False,False,1.4792797006548175,True,True,True,True,1.1057530402245088,True,True,True,True,1.1037418147801683,True,True,True,True,0.83444340505145,True,True,True,True,3.1796071094480824,True,True,True,True,0.167446211412535,True,True,True,True,0.2591206735266604,True,True,True,True,1.0318054256314313,True,True,True,True,0.1898971000935453,True,True,True,True,0.7268475210477081,True,True,True,True,0.2235734331150608,True,True,True,True,0.1889616463985032,True,True,True,True,0.1197380729653882,True,True,True,True,0.0,False,False,False,False,195,0.22697674418604652,244.0,0.1376254451278731,0.5383705920319195,0.2502325581395349
28,1291451,1349,75,4760.0,4573.0,93.0,73.0,0.0,79.0,0.0,0.0,19531.0,820.0,373.0,1542.0,27832.73,4441.0,807.0,3383.0,1176.0,7182.63,6826.68,9760.46,1222.0,1955,2,1,2,2,7,2,49,4,Female,White,HS or Below,65+,3.528539659006672,True,True,True,True,3.389918458117124,True,True,True,True,0.0689399555226093,True,True,True,True,0.0541141586360266,True,True,True,True,0.0,False,False,False,False,0.0585618977020014,True,True,True,True,0.0,False,False,False,False,5.324410674573758,True,True,True,True,7.235329873980726,True,True,True,True,5.060548554484804,True,True,True,True,20.632120088954785,True,True,True,True,14.47813194959229,True,True,True,True,0.6078576723498889,True,True,True,True,1.1430689399555225,True,True,True,True,3.292068198665678,True,True,True,True,0.2765011119347665,True,True,True,True,2.507783543365456,True,True,True,True,0.5982209043736101,True,True,True,True,0.9058561897702,True,True,True,True,0.8717568569310601,True,True,True,True,0.0,False,False,False,False,195,0.3076923076923077,420.0,0.3014842300556586,0.4775696829614264,0.3868131868131868
29,1356687,1298,94,4343.0,3873.0,46.0,16.0,2.0,63.0,0.0,0.0,12456.0,934.0,358.0,493.0,5065.39,6367.0,1012.0,3266.0,927.0,6023.49,5455.74,3644.55,764.0,1939,1,3,6,1,1,1,48,3,Male,Hispanic,Postgrad,65+,3.3459167950693374,True,True,True,True,2.9838212634822803,True,True,True,True,0.0354391371340523,True,True,True,True,0.012326656394453,True,True,True,True,0.0015408320493066,True,False,False,False,0.0485362095531587,True,True,True,True,0.0,False,False,False,False,4.640593220338983,True,True,True,True,2.807819722650231,True,True,True,True,4.203189522342065,True,True,True,True,3.902457627118644,True,True,True,True,9.596302003081664,True,True,True,True,0.7195685670261941,True,True,True,True,0.3798151001540832,True,True,True,True,4.905238828967643,True,True,True,True,0.275808936825886,True,True,True,True,2.51617873651772,True,True,True,True,0.7796610169491526,True,True,True,True,0.588597842835131,True,True,True,True,0.714175654853621,True,True,True,True,0.0,False,False,False,False,162,0.5595695618754803,728.0,0.3044080203691916,0.6692744254352557,0.6802459646425826
30,1462401,21721,437,212463.0,233578.0,446.0,379.0,6320.0,628.0,60.0,0.0,319383.0,20832.0,1810.0,20709.0,77956.36,99238.0,26508.0,51478.0,26192.0,83187.81,121540.1,121956.16,5908.0,1942,2,2,5,1,1,1,13,3,Female,Black,College,65+,9.781455734082224,True,True,True,True,10.75355646609272,True,True,True,True,0.020533124625938,True,True,True,True,0.0174485520924451,True,True,True,True,0.2909626628608259,True,True,True,True,0.0289121127019934,True,True,True,True,0.0027623037613369,True,True,True,True,3.8298333410064,True,True,True,True,5.614665991436858,True,True,True,True,5.595511256387828,True,True,True,True,3.588985774135629,True,True,True,True,14.70388103678468,True,True,True,True,0.9590718659361908,True,True,True,True,0.95340914322545,True,True,True,True,4.568758344459279,True,True,True,True,0.0833294968003314,True,True,True,True,2.369964550435063,True,True,True,True,1.2203858017586666,True,True,True,True,0.2719948436996455,True,True,True,True,1.2058376686156254,True,True,True,True,0.0,False,False,False,False,354,0.5420676381633214,11829.0,0.6709537186510912,0.8644270510325736,0.7573549628814957
31,1473089,6821,116,32130.0,23177.0,200.0,75.0,400.0,379.0,37.0,0.0,43418.0,2036.0,537.0,2345.0,14174.59,25507.0,4438.0,7171.0,2808.0,17427.16,15582.16,12207.57,2000.0,1957,2,2,2,1,2,6,22,3,Female,Black,HS or Below,65+,4.710453012754728,True,True,True,True,3.3978888725993257,True,True,True,True,0.0293212138982553,True,True,True,True,0.0109954552118457,True,True,True,True,0.0586424277965107,True,True,True,True,0.0555637003371939,True,True,True,True,0.0054244245711772,True,True,True,True,2.554927429995602,True,True,True,True,1.7897038557396276,True,True,True,True,2.284439231784196,True,True,True,True,2.078080926550359,True,True,True,True,6.365342325172263,True,True,True,True,0.2984899574842398,True,True,True,True,0.3437912329570444,True,True,True,True,3.7394810145140007,True,True,True,True,0.0787274593168157,True,True,True,True,1.051312124321947,True,True,True,True,0.6506377364022871,True,True,True,True,0.2932121389825539,True,True,True,True,0.4116698431315056,True,True,True,True,0.0,False,False,False,False,262,0.4627651792245794,3163.0,0.4946649707209369,0.8347758365512808,0.5188002926115581
32,1511441,3190,89,14911.0,21399.0,193.0,190.0,29.0,366.0,41.0,0.0,19031.0,742.0,391.0,2933.0,14819.95,12073.0,1558.0,7713.0,839.0,12947.83,8208.0,6421.4400000000005,4087.0,1937,2,1,5,2,7,2,41,4,Female,White,College,65+,4.674294670846395,True,True,True,True,6.708150470219436,True,True,True,True,0.0605015673981191,True,True,True,True,0.0595611285266457,True,True,True,True,0.009090909090909,True,True,True,True,0.1147335423197492,True,True,True,True,0.0128526645768025,True,True,True,True,4.058880877742947,True,True,True,True,2.012990595611285,True,True,True,True,2.573040752351097,True,True,True,True,4.645752351097179,True,True,True,True,5.965830721003135,True,True,True,True,0.2326018808777429,True,True,True,True,0.919435736677116,True,True,True,True,3.7846394984326017,True,True,True,True,0.1225705329153605,True,True,True,True,2.417868338557993,True,True,True,True,0.4884012539184953,True,True,True,True,1.2811912225705329,True,True,True,True,0.2630094043887147,True,True,True,True,0.0,False,False,False,False,198,0.2867417135709819,917.0,0.4498575066187754,0.6647085901801547,0.5581613508442776
33,1580341,321,26,693.0,1128.0,11.0,0.0,0.0,19.0,0.0,0.0,2339.0,71.0,93.0,263.0,628.94,1292.0,482.0,1164.0,100.0,910.29,2333.65,635.02,297.0,1940,2,1,2,2,7,2,39,2,Female,White,HS or Below,65+,2.1588785046728973,True,True,True,True,3.514018691588785,True,True,True,True,0.0342679127725856,True,True,True,True,0.0,False,False,False,False,0.0,False,False,False,False,0.0591900311526479,True,True,True,True,0.0,False,False,False,False,2.8357943925233644,True,True,True,True,1.978255451713396,True,True,True,True,7.26993769470405,True,True,True,True,1.9593146417445484,True,True,True,True,7.286604361370716,True,True,True,True,0.2211838006230529,True,True,True,True,0.8193146417445483,True,True,True,True,4.024922118380062,True,True,True,True,0.2897196261682243,True,True,True,True,3.6261682242990654,True,True,True,True,1.5015576323987538,True,True,True,True,0.9252336448598132,True,True,True,True,0.3115264797507788,True,True,True,True,0.0,False,False,False,False,101,0.4458204334365325,144.0,0.467833491012299,0.6368290451026788,0.7523219814241486
34,1585201,3558,142,26031.0,32545.0,170.0,38.0,511.0,106.0,22.0,0.0,42050.0,3730.0,526.0,3263.0,10663.31,20529.0,5690.0,8604.0,4103.0,15168.83,23213.92,18031.75,1039.0,1955,2,2,4,1,1,1,51,3,Female,Black,Some college,65+,7.31618887015177,True,True,True,True,9.14699269252389,True,True,True,True,0.0477796514896009,True,True,True,True,0.0106801573917931,True,True,True,True,0.1436200112422709,True,True,True,True,0.0297920179876335,True,True,True,True,0.0061832490163012,True,True,True,True,4.263302417088251,True,True,True,True,5.067945474985947,True,True,True,True,6.52442945474986,True,True,True,True,2.9969955030916244,True,True,True,True,11.818437324339516,True,True,True,True,1.0483417650365374,True,True,True,True,0.917088251826869,True,True,True,True,5.769814502529511,True,True,True,True,0.1478358628442945,True,True,True,True,2.418212478920742,True,True,True,True,1.5992130410342889,True,True,True,True,0.2920179876335019,True,True,True,True,1.1531759415401912,True,True,True,True,0.0,False,False,False,False,297,0.6151481274455003,2201.0,0.5700321997265229,0.8101042931778355,0.8745108999441028
35,1588369,14721,284,58791.0,80028.0,665.0,248.0,304.0,1176.0,7.0,4.0,154645.0,10548.0,4393.0,10301.0,25460.02,59183.0,13544.0,40982.0,11617.0,55704.43,69803.19,57880.03,8273.0,1939,1,1,3,4,4,2,32,4,Male,White,Some college,65+,3.993682494395761,True,True,True,True,5.436315467699205,True,True,True,True,0.0451735615786971,True,True,True,True,0.0168466816113035,True,True,True,True,0.0206507710074043,True,True,True,True,0.0798858773181169,True,True,True,True,0.0004755111745126,True,True,True,False,3.7840112764078526,True,True,True,True,3.931800149446369,True,True,True,True,4.74174240880375,True,True,True,True,1.729503430473473,True,True,True,True,10.50506079750017,True,True,True,True,0.7165274098227022,True,True,True,True,0.6997486583791862,True,True,True,True,4.020311120168467,True,True,True,True,0.2984172270905509,True,True,True,True,2.7839141362679167,True,True,True,True,0.9200461925140956,True,True,True,True,0.5619862781061069,True,True,True,True,0.7891447591875552,True,True,True,True,0.00027172067115,True,True,False,False,355,0.3229216071549563,4766.0,0.31054503936898237,0.7350116126677617,0.4435259841452673
36,1629501,21263,540,132068.0,78350.0,774.0,307.0,129.0,865.0,40.0,62.0,204910.0,10592.0,874.0,13863.0,85463.01,77651.0,22560.0,40047.0,10501.0,68194.35,109418.78,158550.31,3022.0,1939,1,1,2,2,7,2,42,1,Male,White,HS or Below,65+,6.211164934393077,True,True,True,True,3.684804590133095,True,True,True,True,0.036401260405399,True,True,True,True,0.0144382260264308,True,True,True,True,0.0060668767342331,True,True,True,True,0.0406809951559046,True,True,True,True,0.0018812020881343,True,True,True,True,3.207183840474064,True,True,True,True,7.456629356158585,True,True,True,True,5.145970935427738,True,True,True,True,4.019329821756102,True,True,True,True,9.636927996990076,True,True,True,True,0.4981423129379673,True,True,True,True,0.6519776136951512,True,True,True,True,3.651930583642948,True,True,True,True,0.0411042656257348,True,True,True,True,1.883412500587876,True,True,True,True,1.0609979777077552,True,True,True,True,0.1421248177585477,True,True,True,True,0.4938625781874617,True,True,True,True,0.0029158632366081,True,True,True,True,338,0.4998359810675289,10666.0,0.5556742886942945,0.8647483591113769,0.7527063123857726
37,1685951,8314,179,30846.0,41477.0,69.0,47.0,124.0,789.0,26.0,0.0,48157.0,6529.0,1348.0,5677.0,12733.17,37511.0,13836.0,18926.0,6218.0,21827.1,53515.95,23531.41,3693.0,1956,1,1,2,2,6,2,25,1,Male,White,HS or Below,65+,3.710127495790233,True,True,True,True,4.988814048592735,True,True,True,True,0.0082992542699061,True,True,True,True,0.0056531152273273,True,True,True,True,0.0149146018763531,True,True,True,True,0.0949001683906663,True,True,True,True,0.0031272552321385,True,True,True,True,2.625342795285061,True,True,True,True,2.830335578542218,True,True,True,True,6.436847486167909,True,True,True,True,1.5315335578542215,True,True,True,True,5.792278085157566,True,True,True,True,0.7853019004089488,True,True,True,True,0.6828241520327158,True,True,True,True,4.511787346644215,True,True,True,True,0.1621361558816454,True,True,True,True,2.2764012509020928,True,True,True,True,1.6641808996872745,True,True,True,True,0.4441905220110657,True,True,True,True,0.747895116670676,True,True,True,True,0.0,False,False,False,False,338,0.43274714828897337,3642.0,0.6541110977050358,0.8162133130771942,0.6236929657794676
