caseid,coverage,ddg_join_ads_zero,ddg_join_ads_mean,ddg_join_ads_ha_mean,ddg_join_ads_hawb_mean,third_party_cookies_zero,third_party_cookies_mean,third_party_cookies_ha_mean,third_party_cookies_hawb_mean,ha22_ddg_join_ads,ha25_ddg_join_ads,drift_ddg_join_ads,ha22_third_party_cookies,ha25_third_party_cookies,drift_third_party_cookies
882005,0.5207547169811321,18.10566037735849,21.230192596821084,21.434235634503413,21.434235634503413,30.39245283018868,34.07762272824388,34.313158350123516,34.313158350123516,35.40377358490566,36.79433962264151,1.3905660377358515,22.662264150943397,30.27169811320755,7.609433962264152
948977,0.7208396178984414,12.831825037707391,14.651865086467703,14.693484434183015,14.694841918631006,20.384741075917546,22.531352578006654,22.611816749229074,22.611816749229074,22.543677727501258,17.585658622423328,-4.9580191050779305,15.249685771744595,13.508358471593766,-1.7413273001508287
1087061,0.6392280425364316,5.966259682289615,8.318382165108353,8.484355177665824,8.503455571736263,7.375213338584745,10.149379313328103,10.37337748557446,10.37337748557446,28.053958251280033,24.247013259813574,-3.806944991466459,15.420244190626232,15.642116318760667,0.2218721281344358
1106525,0.697316709581244,8.471134300040656,10.444536494526362,10.48204404727517,10.495863089500814,3.1413470659981027,5.468838624118635,5.64270503387173,5.64270503387173,13.781881013687492,30.328059357636537,16.546178343949045,6.930783303970728,23.24474861092289,16.313965306952163
1126443,0.6310679611650486,14.46393897364771,16.869262683607833,16.99027431782888,16.968503236741498,17.090846047156727,19.92775919396629,20.05614492955983,20.05614492955983,37.76872399445215,38.01560332871013,0.2468793342579758,28.71359223300971,34.50138696255201,5.787794729542302
1149777,0.6704231830726771,2.34475620975161,4.493495946511427,4.612506418357033,4.559039803601438,4.084176632934683,6.618466709170245,6.731212289624423,6.731212289624423,16.65547378104876,9.719411223551058,-6.936062557497701,8.418008279668813,5.195607175712971,-3.222401103955842
1279017,0.27970065481758655,2.3470533208606175,7.043184073579273,7.248518136797048,7.261622685768087,3.4667913938260058,9.005553189736261,9.279515903790067,9.279515903790067,12.509822263797941,8.175397567820394,-4.334424695977548,5.556127221702526,4.920486435921422,-0.6356407857811037
1291451,0.6515937731653076,3.5285396590066718,5.800041371760163,5.981921481311759,5.94313485056305,3.389918458117124,6.068997804163921,6.221251941313068,6.221251941313068,30.237583395107485,29.12008895478132,-1.1174944403261655,23.023350630096367,26.11045218680504,3.0871015567086744
1356687,0.6841294298921418,3.3459167950693374,5.405296007453084,5.557144229616146,5.5607417547445595,2.9838212634822803,5.412716774587783,5.6182171899457485,5.6182171899457485,21.975346687211093,19.306240369799692,-2.6691063174114014,13.575500770416024,11.55084745762712,-2.024653312788905
1462401,0.8036922793609871,9.781455734082225,11.061321848156654,11.1301457994605,11.113229125696138,10.753556466092721,12.263070129529735,12.35824813393198,12.35824813393198,26.608006077068275,39.48761567147,12.879609594401728,16.760623359882143,42.45347820081948,25.69285484093734
1473089,0.5255827591262279,4.710453012754728,7.803507878607814,6.091873418964967,6.091378422156885,3.3978888725993257,7.045933406649748,7.496534261865419,7.496534261865419,19.35324732443923,14.191320920686117,-5.161926403753114,14.06875824659141,11.552045154669404,-2.5167130919220053
1511441,0.561755485893417,4.674294670846395,7.531514455469376,7.590990269785396,7.590990269785396,6.708150470219436,10.078043818360799,10.15123193488444,10.15123193488444,22.895297805642635,16.15485893416928,-6.740438871473355,10.046238244514107,8.359404388714733,-1.6868338557993745
